Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LN2134,Male,Yes,2,Graduate,No,2600,630.95,419,360,0.0,Urban,Y
LN2135,Male,No,3+,Graduate,Yes,10364,1078.56,180,180,1.0,Semiurban,Y
LN2136,Female,No,3+,Graduate,No,10208,6502.51,319,120,1.0,Rural,Y
LN2137,Female,Yes,0,Graduate,No,20416,3124.88,110,120,1.0,Semiurban,N
LN2138,Female,No,2,Not Graduate,No,21554,3480.3,213,120,1.0,Rural,Y
LN2139,Female,No,1,Graduate,No,18665,4868.07,574,240,1.0,Rural,N
LN2140,Female,No,2,Graduate,Yes,15939,9785.78,321,120,1.0,Rural,N
LN2141,Female,Yes,2,Not Graduate,Yes,21407,9654.42,182,240,1.0,Rural,Y
LN2142,Female,Yes,2,Graduate,Yes,13250,4162.61,293,180,1.0,Rural,Y
LN2143,Male,Yes,2,Not Graduate,No,24015,2654.99,483,180,1.0,Semiurban,Y
LN2144,Male,No,2,Not Graduate,No,22666,3025.92,87,120,1.0,Rural,Y
LN2145,Female,Yes,0,Graduate,Yes,11281,2687.81,617,180,1.0,Urban,Y
LN2146,Male,No,0,Not Graduate,Yes,6495,5322.46,368,360,1.0,Semiurban,Y
LN2147,Male,Yes,3+,Not Graduate,No,19385,6068.6,559,360,1.0,Semiurban,Y
LN2148,Female,Yes,0,Not Graduate,Yes,13486,4887.79,425,240,1.0,Rural,Y
LN2149,Male,No,3+,Not Graduate,Yes,14010,4079.94,609,120,1.0,Urban,Y
LN2150,Male,Yes,3+,Graduate,No,20964,2112.85,666,240,1.0,Urban,Y
LN2151,Male,No,1,Not Graduate,Yes,10768,4825.06,523,180,1.0,Rural,Y
LN2152,Male,No,2,Graduate,No,2002,3411.03,108,120,1.0,Rural,N
LN2153,Male,Yes,0,Not Graduate,Yes,11031,5415.95,638,240,1.0,Urban,Y
LN2154,Female,No,1,Not Graduate,No,21769,6751.89,548,120,1.0,Semiurban,Y
LN2155,Female,Yes,0,Not Graduate,No,9509,6333.12,267,120,1.0,Semiurban,Y
LN2156,Female,Yes,3+,Graduate,No,18507,4624.9,616,240,1.0,Rural,Y
LN2157,Male,No,0,Graduate,No,13042,5560.52,616,120,0.0,Semiurban,Y
LN2158,Female,Yes,2,Graduate,No,18934,2848.56,178,180,1.0,Semiurban,Y
LN2159,Male,No,3+,Not Graduate,Yes,23965,242.4,432,360,0.0,Urban,N
LN2160,Male,Yes,3+,Not Graduate,Yes,23368,6250.19,437,360,1.0,Semiurban,Y
LN2161,Male,Yes,1,Not Graduate,Yes,21656,2525.69,134,120,1.0,Urban,Y
LN2162,Male,Yes,2,Not Graduate,No,21800,6689.54,559,360,1.0,Rural,N
LN2163,Female,Yes,3+,Graduate,Yes,21902,7470.08,676,120,1.0,Rural,Y
LN2164,Female,Yes,2,Not Graduate,No,19213,9159.28,486,240,1.0,Urban,Y
LN2165,Male,No,0,Graduate,No,14935,9581.23,342,180,0.0,Urban,N
LN2166,Female,No,2,Not Graduate,Yes,5614,105.26,98,360,1.0,Rural,Y
LN2167,Male,No,3+,Graduate,No,15068,9903.74,116,240,1.0,Urban,Y
LN2168,Female,No,1,Graduate,Yes,4867,6830.18,178,180,1.0,Rural,Y
LN2169,Female,No,3+,Not Graduate,No,9595,6435.24,78,360,0.0,Rural,N
LN2170,Male,No,2,Not Graduate,No,6641,152.13,392,360,0.0,Rural,N
LN2171,Female,Yes,2,Graduate,Yes,5451,8612.33,594,180,1.0,Rural,N
LN2172,Male,Yes,3+,Not Graduate,No,22968,1454.91,168,240,1.0,Rural,Y
LN2173,Female,No,2,Not Graduate,Yes,16387,8373.3,182,240,0.0,Rural,N
LN2174,Male,No,0,Graduate,No,3073,155.63,376,360,1.0,Semiurban,N
LN2175,Male,Yes,3+,Graduate,Yes,14859,6459.64,234,180,1.0,Semiurban,N
LN2176,Female,Yes,1,Graduate,No,20518,4348.02,555,240,1.0,Rural,N
LN2177,Female,Yes,3+,Graduate,Yes,4268,2007.67,695,180,1.0,Semiurban,Y
LN2178,Male,No,0,Not Graduate,Yes,6802,1075.61,583,180,1.0,Urban,Y
LN2179,Female,No,0,Graduate,No,15246,4401.28,290,360,0.0,Urban,Y
LN2180,Female,No,0,Graduate,Yes,24134,1233.06,638,180,1.0,Rural,Y
LN2181,Male,Yes,0,Graduate,No,2711,4864.47,565,180,1.0,Semiurban,Y
LN2182,Male,Yes,0,Not Graduate,No,16945,6252.17,214,120,1.0,Urban,N
LN2183,Female,No,1,Graduate,Yes,23839,8273.84,689,180,1.0,Urban,Y
LN2184,Male,No,2,Not Graduate,Yes,17315,6786.49,606,240,1.0,Urban,Y
LN2185,Male,Yes,0,Graduate,Yes,2660,652.0,267,360,1.0,Urban,Y
LN2186,Male,Yes,0,Graduate,Yes,23861,3074.33,697,360,1.0,Semiurban,Y
LN2187,Female,Yes,3+,Not Graduate,Yes,8541,2879.79,654,180,1.0,Urban,Y
LN2188,Female,Yes,1,Graduate,No,20267,9150.32,54,180,1.0,Urban,Y
LN2189,Male,No,1,Graduate,Yes,12346,8677.82,130,240,1.0,Urban,N
LN2190,Female,Yes,2,Not Graduate,No,7376,3701.48,296,120,1.0,Rural,Y
LN2191,Male,Yes,1,Graduate,Yes,21424,711.55,542,360,1.0,Urban,Y
LN2192,Female,Yes,3+,Graduate,Yes,14389,8941.07,698,120,1.0,Urban,Y
LN2193,Male,No,3+,Graduate,Yes,15382,8881.9,435,240,1.0,Semiurban,Y
LN2194,Male,No,2,Graduate,No,16238,8547.46,624,360,1.0,Urban,Y
LN2195,Female,Yes,3+,Not Graduate,Yes,22519,8450.82,356,240,1.0,Urban,Y
LN2196,Male,Yes,0,Graduate,No,2595,4802.54,677,180,1.0,Urban,Y
LN2197,Female,Yes,0,Not Graduate,No,7401,1774.32,674,240,1.0,Rural,Y
LN2198,Female,No,3+,Graduate,No,9715,4774.88,592,180,1.0,Semiurban,Y
LN2199,Male,No,2,Not Graduate,Yes,14411,4945.98,56,120,1.0,Semiurban,N
LN2200,Male,No,1,Graduate,No,15623,4899.32,564,360,0.0,Rural,N
LN2201,Female,Yes,2,Not Graduate,Yes,2579,5387.73,617,360,1.0,Rural,Y
LN2202,Male,No,1,Graduate,No,14010,2576.57,122,120,1.0,Semiurban,Y
LN2203,Male,Yes,3+,Not Graduate,Yes,20731,3662.41,59,180,1.0,Urban,Y
LN2204,Male,Yes,3+,Not Graduate,No,19844,4341.87,622,360,1.0,Semiurban,Y
LN2205,Male,Yes,0,Graduate,Yes,2973,1311.21,611,240,1.0,Rural,Y
LN2206,Male,No,1,Not Graduate,Yes,6388,4553.64,171,180,1.0,Urban,Y
LN2207,Female,Yes,2,Graduate,Yes,6479,8104.7,562,360,1.0,Semiurban,Y
LN2208,Female,No,3+,Graduate,No,2712,8280.6,490,240,1.0,Urban,N
LN2209,Male,No,2,Graduate,No,23581,4115.64,87,240,0.0,Urban,N
LN2210,Male,Yes,0,Graduate,Yes,10501,5188.08,640,360,1.0,Rural,Y
LN2211,Male,Yes,1,Graduate,No,14748,336.5,394,120,1.0,Semiurban,Y
LN2212,Female,No,1,Not Graduate,No,1919,6744.33,387,120,1.0,Rural,Y
LN2213,Male,Yes,3+,Graduate,No,17108,4046.06,233,360,1.0,Semiurban,Y
LN2214,Female,No,1,Graduate,No,5159,4454.78,116,240,1.0,Semiurban,Y
LN2215,Female,Yes,3+,Graduate,No,6783,8736.73,66,120,1.0,Urban,N
LN2216,Female,No,0,Graduate,No,12215,4618.34,432,120,1.0,Urban,N
LN2217,Male,No,1,Graduate,No,17665,211.92,417,120,1.0,Urban,Y
LN2218,Female,No,3+,Graduate,Yes,2840,2274.91,365,180,1.0,Rural,N
LN2219,Male,No,2,Not Graduate,Yes,16305,4756.21,546,120,1.0,Urban,Y
LN2220,Female,Yes,3+,Not Graduate,No,12084,4243.96,394,360,1.0,Rural,Y
LN2221,Male,Yes,1,Graduate,Yes,16280,8603.7,602,360,1.0,Urban,Y
LN2222,Female,No,0,Not Graduate,Yes,6637,5421.38,522,180,1.0,Rural,Y
LN2223,Male,No,1,Graduate,Yes,23073,6896.36,164,180,1.0,Semiurban,N
LN2224,Female,Yes,1,Graduate,No,19245,4693.23,149,360,1.0,Rural,N
LN2225,Male,Yes,3+,Graduate,No,2091,4396.56,487,180,1.0,Rural,Y
LN2226,Male,Yes,2,Graduate,No,2026,4462.87,394,120,0.0,Rural,N
LN2227,Male,Yes,1,Graduate,No,9355,4109.22,398,240,1.0,Semiurban,N
LN2228,Male,Yes,2,Not Graduate,No,12195,5385.83,188,240,0.0,Rural,Y
LN2229,Female,Yes,3+,Not Graduate,Yes,2792,2504.43,373,240,1.0,Semiurban,Y
LN2230,Female,No,2,Not Graduate,No,19538,8910.55,351,360,1.0,Urban,Y
LN2231,Male,Yes,3+,Not Graduate,Yes,18071,3330.86,343,180,1.0,Urban,N
LN2232,Female,Yes,0,Graduate,No,20642,1475.24,578,240,1.0,Semiurban,Y
LN2233,Male,No,2,Not Graduate,Yes,10125,965.5,341,120,1.0,Rural,Y
LN2234,Male,Yes,2,Graduate,No,7931,134.23,123,120,1.0,Urban,Y
LN2235,Female,Yes,0,Not Graduate,No,23921,4228.56,533,120,0.0,Rural,N
LN2236,Male,Yes,2,Not Graduate,No,17426,1876.11,65,180,1.0,Rural,N
LN2237,Male,Yes,0,Not Graduate,No,13204,216.48,575,240,1.0,Semiurban,Y
LN2238,Female,Yes,1,Not Graduate,No,22066,5200.2,385,120,1.0,Urban,Y
LN2239,Male,No,3+,Graduate,No,24857,6799.79,565,180,1.0,Semiurban,N
LN2240,Male,Yes,0,Not Graduate,Yes,1937,857.51,176,120,1.0,Semiurban,Y
LN2241,Male,No,2,Not Graduate,No,12280,4609.21,567,240,1.0,Semiurban,N
LN2242,Male,No,0,Graduate,Yes,18716,7436.29,178,240,1.0,Semiurban,Y
LN2243,Female,Yes,2,Graduate,No,10488,9858.07,560,240,1.0,Rural,Y
LN2244,Female,No,1,Not Graduate,Yes,10453,6671.9,472,240,1.0,Urban,Y
LN2245,Female,Yes,0,Graduate,Yes,7294,2448.4,434,240,1.0,Urban,Y
LN2246,Male,No,1,Graduate,Yes,5074,7165.54,281,120,1.0,Urban,N
LN2247,Male,No,3+,Graduate,Yes,21669,5979.29,244,240,0.0,Rural,N
LN2248,Female,Yes,2,Not Graduate,Yes,23104,2117.99,114,120,0.0,Rural,N
LN2249,Male,Yes,2,Graduate,Yes,17801,8511.11,664,240,1.0,Semiurban,Y
LN2250,Male,Yes,1,Not Graduate,No,24702,4274.04,326,120,1.0,Semiurban,Y
LN2251,Male,Yes,3+,Not Graduate,Yes,2184,9619.78,273,240,1.0,Semiurban,Y
LN2252,Male,Yes,0,Not Graduate,No,5733,7229.01,327,120,1.0,Semiurban,N
LN2253,Female,No,0,Not Graduate,No,18461,6445.63,415,240,1.0,Urban,Y
LN2254,Female,No,2,Graduate,Yes,14497,7283.53,565,180,0.0,Semiurban,N
LN2255,Female,No,1,Not Graduate,Yes,9507,4780.97,264,120,1.0,Rural,N
LN2256,Male,No,1,Graduate,No,18111,5052.26,488,180,1.0,Rural,Y
LN2257,Female,No,0,Not Graduate,Yes,3828,8512.07,477,120,1.0,Rural,N
LN2258,Female,No,3+,Graduate,Yes,20615,6809.29,445,120,0.0,Semiurban,N
LN2259,Male,No,3+,Not Graduate,Yes,10519,8972.43,258,120,0.0,Urban,N
LN2260,Male,Yes,0,Graduate,Yes,18314,8908.27,550,360,1.0,Urban,Y
LN2261,Female,Yes,0,Not Graduate,Yes,10755,9764.9,512,240,1.0,Semiurban,N
LN2262,Female,No,1,Not Graduate,Yes,19593,7002.15,635,180,1.0,Semiurban,Y
LN2263,Female,No,3+,Graduate,Yes,7282,5023.02,276,180,1.0,Rural,Y
LN2264,Female,Yes,0,Not Graduate,No,2734,1663.12,424,120,1.0,Rural,Y
LN2265,Male,Yes,0,Not Graduate,Yes,6705,7053.81,549,180,1.0,Urban,Y
LN2266,Female,Yes,2,Not Graduate,No,2920,2915.78,142,180,1.0,Rural,N
LN2267,Female,Yes,0,Graduate,No,18652,2829.48,509,180,1.0,Rural,Y
LN2268,Male,No,0,Not Graduate,No,23918,2382.88,626,180,1.0,Semiurban,Y
LN2269,Female,Yes,3+,Not Graduate,No,11096,8751.22,370,360,1.0,Urban,Y
LN2270,Male,No,1,Graduate,Yes,20988,8679.64,59,120,1.0,Semiurban,N
LN2271,Male,No,3+,Graduate,No,5855,6309.7,352,180,1.0,Urban,N
LN2272,Male,No,1,Graduate,No,21189,4729.81,371,360,1.0,Semiurban,Y
LN2273,Female,Yes,2,Graduate,No,19422,6721.14,505,360,1.0,Urban,N
LN2274,Female,Yes,0,Graduate,No,19215,6072.29,327,120,0.0,Rural,Y
LN2275,Male,No,2,Not Graduate,No,24823,4157.34,647,240,1.0,Urban,Y
LN2276,Female,No,1,Not Graduate,Yes,9761,3796.31,587,240,1.0,Urban,Y
LN2277,Female,No,3+,Not Graduate,Yes,15265,3827.94,442,240,1.0,Semiurban,N
LN2278,Male,Yes,3+,Graduate,No,23442,5891.33,144,180,1.0,Urban,N
LN2279,Male,No,2,Not Graduate,Yes,7444,6476.69,156,120,0.0,Urban,Y
LN2280,Female,Yes,1,Graduate,Yes,8626,4517.42,439,240,1.0,Urban,Y
LN2281,Male,No,2,Graduate,No,18364,9686.91,575,180,1.0,Semiurban,Y
LN2282,Female,No,2,Not Graduate,No,6763,838.46,120,120,0.0,Urban,Y
LN2283,Female,No,0,Graduate,No,21978,3470.47,636,180,1.0,Semiurban,Y
LN2284,Female,Yes,2,Graduate,Yes,24051,4190.75,425,240,1.0,Rural,Y
LN2285,Female,Yes,0,Not Graduate,No,16800,169.21,417,240,1.0,Semiurban,Y
LN2286,Male,No,0,Graduate,Yes,4293,3649.57,100,360,1.0,Urban,Y
LN2287,Male,Yes,3+,Graduate,Yes,4392,2737.1,192,360,1.0,Rural,Y
LN2288,Male,No,0,Not Graduate,Yes,2698,5060.36,468,120,1.0,Urban,N
LN2289,Male,Yes,0,Graduate,No,20256,3364.11,597,180,1.0,Semiurban,Y
LN2290,Female,Yes,3+,Graduate,Yes,19776,7261.82,549,180,1.0,Rural,N
LN2291,Female,Yes,2,Not Graduate,No,23674,5099.32,216,240,1.0,Rural,Y
LN2292,Male,No,1,Not Graduate,No,3383,1297.62,309,240,0.0,Rural,Y
LN2293,Female,Yes,1,Not Graduate,No,23351,7500.61,241,120,0.0,Urban,Y
LN2294,Female,Yes,1,Not Graduate,No,2297,992.29,251,360,1.0,Rural,Y
LN2295,Female,No,2,Graduate,No,9709,8390.49,234,240,1.0,Rural,Y
LN2296,Male,No,0,Graduate,Yes,9735,9314.22,207,180,1.0,Rural,N
LN2297,Male,No,1,Not Graduate,Yes,18038,3224.45,671,240,0.0,Rural,Y
LN2298,Male,No,2,Graduate,Yes,22846,9261.43,148,360,1.0,Semiurban,Y
LN2299,Female,Yes,0,Graduate,Yes,16757,7930.08,290,180,0.0,Urban,Y
LN2300,Male,Yes,3+,Not Graduate,Yes,21964,9224.36,540,360,0.0,Urban,N
LN2301,Male,Yes,1,Not Graduate,No,9550,6662.7,251,120,1.0,Rural,Y
LN2302,Male,Yes,0,Graduate,No,7447,2356.44,683,120,1.0,Semiurban,N
LN2303,Male,Yes,1,Not Graduate,Yes,11117,8945.23,558,360,1.0,Rural,Y
LN2304,Male,No,1,Not Graduate,Yes,22204,1842.65,678,180,1.0,Urban,Y
LN2305,Male,Yes,1,Not Graduate,Yes,3392,2130.61,145,360,1.0,Urban,Y
LN2306,Female,Yes,0,Graduate,No,4924,2710.63,539,240,1.0,Urban,N
LN2307,Female,Yes,2,Not Graduate,No,10950,3042.46,628,240,1.0,Rural,Y
LN2308,Male,No,0,Graduate,No,14918,5144.8,267,360,1.0,Rural,Y
LN2309,Male,No,1,Graduate,Yes,3515,7134.57,576,240,0.0,Semiurban,Y
LN2310,Female,Yes,0,Graduate,Yes,24557,9262.08,322,360,1.0,Semiurban,Y
LN2311,Female,No,3+,Not Graduate,Yes,23916,884.38,268,240,1.0,Urban,Y
LN2312,Male,No,2,Not Graduate,Yes,6333,9543.69,381,360,1.0,Urban,Y
LN2313,Male,No,0,Not Graduate,No,11394,9213.23,502,240,1.0,Semiurban,N
LN2314,Male,No,3+,Not Graduate,Yes,17442,539.99,201,180,1.0,Urban,N
LN2315,Male,No,2,Not Graduate,Yes,10565,3603.21,396,180,1.0,Semiurban,Y
LN2316,Female,No,3+,Graduate,Yes,2065,8131.43,463,240,0.0,Rural,N
LN2317,Male,No,2,Graduate,No,8912,6115.77,576,360,1.0,Urban,N
LN2318,Male,Yes,0,Graduate,No,19902,7790.94,480,240,1.0,Urban,Y
LN2319,Male,Yes,3+,Not Graduate,Yes,11577,7190.33,428,120,0.0,Semiurban,Y
LN2320,Male,No,1,Graduate,No,11815,4967.7,477,120,1.0,Rural,N
LN2321,Female,Yes,3+,Graduate,No,14334,412.18,133,360,1.0,Urban,Y
LN2322,Female,Yes,2,Not Graduate,No,3814,5842.68,241,240,1.0,Urban,Y
LN2323,Female,No,0,Not Graduate,No,5912,485.67,90,240,1.0,Semiurban,Y
LN2324,Male,Yes,2,Graduate,No,5383,6037.27,358,180,1.0,Rural,Y
LN2325,Male,No,3+,Graduate,Yes,12884,8004.11,427,360,1.0,Semiurban,N
LN2326,Female,No,3+,Not Graduate,Yes,11551,5849.92,185,120,1.0,Rural,Y
LN2327,Male,No,1,Not Graduate,Yes,9716,9970.22,155,120,1.0,Rural,Y
LN2328,Male,Yes,0,Not Graduate,No,13195,4558.67,568,360,1.0,Semiurban,Y
LN2329,Female,Yes,0,Not Graduate,No,24623,7488.27,591,120,1.0,Semiurban,Y
LN2330,Female,Yes,3+,Graduate,No,9402,6672.13,175,360,0.0,Rural,Y
LN2331,Female,Yes,0,Graduate,No,14687,9914.32,406,120,1.0,Semiurban,Y
LN2332,Female,No,1,Not Graduate,Yes,19073,7132.19,449,120,1.0,Urban,N
LN2333,Male,No,2,Graduate,Yes,13788,1640.31,128,360,0.0,Urban,Y
LN2334,Male,Yes,0,Graduate,Yes,15710,9555.18,438,360,1.0,Urban,Y
LN2335,Female,No,3+,Not Graduate,Yes,8384,6677.77,628,120,0.0,Urban,Y
LN2336,Male,No,2,Graduate,Yes,21041,593.38,584,120,0.0,Urban,Y
LN2337,Female,Yes,2,Graduate,Yes,12059,6575.68,123,180,1.0,Semiurban,Y
LN2338,Female,No,1,Graduate,No,23404,8831.19,54,240,1.0,Rural,Y
LN2339,Male,Yes,3+,Not Graduate,No,19625,5770.42,512,360,1.0,Semiurban,N
LN2340,Female,No,0,Not Graduate,Yes,5188,3540.2,131,360,1.0,Urban,Y
LN2341,Male,Yes,3+,Graduate,No,15614,8209.1,586,240,1.0,Urban,N
LN2342,Male,No,2,Not Graduate,Yes,6869,7825.12,454,180,1.0,Semiurban,Y
LN2343,Male,No,3+,Not Graduate,Yes,23528,5441.82,563,120,1.0,Semiurban,Y
LN2344,Male,Yes,0,Not Graduate,No,13438,1543.62,327,120,1.0,Rural,Y
LN2345,Female,Yes,0,Graduate,Yes,5523,2509.86,273,180,1.0,Urban,N
LN2346,Male,Yes,1,Graduate,Yes,17482,7384.84,633,180,1.0,Semiurban,Y
LN2347,Female,Yes,0,Not Graduate,Yes,18600,8060.82,117,240,1.0,Rural,Y
LN2348,Female,No,0,Graduate,No,5467,2792.65,369,240,1.0,Urban,Y
LN2349,Female,No,3+,Graduate,No,8923,3679.85,655,120,0.0,Urban,N
LN2350,Female,Yes,3+,Graduate,No,7950,776.32,68,180,1.0,Urban,N
LN2351,Male,No,2,Graduate,No,13713,7134.62,689,180,1.0,Semiurban,Y
LN2352,Male,Yes,1,Graduate,Yes,4715,35.78,392,120,0.0,Urban,Y
LN2353,Female,Yes,3+,Not Graduate,No,1890,465.42,643,120,1.0,Urban,N
LN2354,Female,No,0,Graduate,No,20921,43.44,392,120,1.0,Rural,N
LN2355,Male,No,2,Graduate,No,1732,6453.2,146,120,1.0,Semiurban,Y
LN2356,Female,Yes,3+,Graduate,Yes,21015,4173.87,101,120,1.0,Rural,N
LN2357,Male,Yes,1,Not Graduate,No,9134,2975.47,224,240,0.0,Semiurban,Y
LN2358,Female,Yes,1,Not Graduate,No,12998,9127.01,387,120,1.0,Urban,Y
LN2359,Male,No,2,Not Graduate,Yes,12416,1928.03,402,180,0.0,Rural,Y
LN2360,Female,No,2,Graduate,Yes,1733,3893.68,440,360,1.0,Semiurban,Y
LN2361,Female,No,2,Not Graduate,Yes,2891,9403.12,164,240,0.0,Semiurban,Y
LN2362,Male,No,2,Not Graduate,Yes,12584,4271.07,397,180,0.0,Urban,Y
LN2363,Female,Yes,2,Not Graduate,No,10947,5546.94,50,360,1.0,Urban,Y
LN2364,Female,Yes,0,Not Graduate,Yes,15684,803.37,112,240,1.0,Rural,Y
LN2365,Male,Yes,0,Graduate,No,13382,7901.66,275,120,1.0,Rural,Y
LN2366,Female,Yes,3+,Not Graduate,No,16338,4227.59,472,240,0.0,Semiurban,Y
LN2367,Male,Yes,1,Not Graduate,No,18773,8005.15,68,120,1.0,Rural,N
LN2368,Male,Yes,0,Graduate,No,9402,2537.98,80,120,1.0,Urban,Y
LN2369,Female,No,0,Graduate,No,14379,4224.79,682,120,1.0,Rural,Y
LN2370,Female,No,0,Not Graduate,Yes,18629,7865.49,73,360,1.0,Rural,Y
LN2371,Female,Yes,3+,Graduate,No,11411,9738.78,260,240,1.0,Semiurban,N
LN2372,Female,Yes,2,Not Graduate,No,1927,596.26,210,120,1.0,Urban,Y
LN2373,Female,No,3+,Graduate,No,2231,8124.56,304,180,0.0,Semiurban,Y
LN2374,Female,No,1,Graduate,Yes,2299,3006.89,620,240,1.0,Urban,N
LN2375,Female,No,1,Not Graduate,No,24391,5507.43,163,180,1.0,Urban,Y
LN2376,Male,No,1,Graduate,No,8525,2900.92,553,360,1.0,Semiurban,Y
LN2377,Female,Yes,1,Not Graduate,Yes,15981,6134.45,269,360,1.0,Rural,Y
LN2378,Male,Yes,0,Graduate,No,9124,3538.03,406,240,0.0,Semiurban,Y
LN2379,Female,Yes,0,Not Graduate,No,16461,3336.15,218,360,1.0,Rural,Y
LN2380,Female,Yes,3+,Graduate,Yes,23267,379.38,573,360,1.0,Semiurban,N
LN2381,Male,Yes,2,Graduate,No,24091,1469.6,291,240,1.0,Semiurban,Y
LN2382,Female,No,1,Graduate,No,20422,9170.78,424,180,0.0,Rural,N
LN2383,Female,Yes,3+,Graduate,No,21602,9982.77,188,120,0.0,Rural,Y
LN2384,Male,No,0,Graduate,No,9732,7805.21,146,240,1.0,Rural,Y
LN2385,Female,Yes,0,Not Graduate,No,4867,2868.13,196,240,1.0,Semiurban,Y
LN2386,Female,Yes,2,Graduate,Yes,22892,4024.45,231,120,1.0,Rural,Y
LN2387,Female,Yes,2,Not Graduate,Yes,14762,7395.03,106,180,1.0,Rural,Y
LN2388,Male,Yes,2,Not Graduate,Yes,6729,9685.14,91,120,1.0,Rural,N
LN2389,Female,Yes,3+,Not Graduate,No,20299,4554.71,592,120,0.0,Urban,Y
LN2390,Female,No,0,Graduate,No,15247,8295.22,51,180,0.0,Rural,Y
LN2391,Female,No,0,Not Graduate,No,20833,9750.69,337,180,0.0,Rural,Y
LN2392,Female,No,2,Graduate,Yes,5761,8734.73,187,120,1.0,Rural,Y
LN2393,Male,Yes,1,Not Graduate,No,23029,2271.5,666,120,1.0,Urban,N
LN2394,Male,Yes,2,Not Graduate,No,4966,80.32,561,240,1.0,Urban,Y
LN2395,Female,No,3+,Not Graduate,No,15285,4920.82,271,180,1.0,Rural,Y
LN2396,Female,Yes,2,Not Graduate,Yes,4588,5313.61,380,360,1.0,Rural,Y
LN2397,Male,Yes,2,Not Graduate,Yes,14515,2012.5,666,180,1.0,Rural,Y
LN2398,Male,No,3+,Graduate,No,2615,2846.74,453,120,1.0,Rural,Y
LN2399,Female,Yes,2,Not Graduate,No,6078,7651.53,557,120,1.0,Urban,Y
LN2400,Male,No,0,Not Graduate,No,4090,4703.47,176,120,1.0,Rural,N
LN2401,Female,Yes,1,Graduate,Yes,8872,3173.54,314,120,1.0,Urban,N
LN2402,Male,No,2,Graduate,Yes,5073,6226.26,64,360,1.0,Semiurban,Y
LN2403,Male,Yes,3+,Graduate,Yes,4478,6527.6,275,180,1.0,Urban,Y
LN2404,Male,Yes,1,Not Graduate,No,12139,7693.96,154,360,1.0,Semiurban,Y
LN2405,Male,No,3+,Not Graduate,Yes,10922,1567.09,542,360,1.0,Urban,Y
LN2406,Female,Yes,1,Not Graduate,No,12358,7415.17,368,120,0.0,Urban,N
LN2407,Male,Yes,1,Not Graduate,No,24906,5994.28,268,360,1.0,Urban,N
LN2408,Male,No,2,Not Graduate,Yes,6475,575.72,326,120,1.0,Rural,Y
LN2409,Female,Yes,0,Not Graduate,No,6425,7774.46,390,120,1.0,Urban,Y
LN2410,Male,No,2,Graduate,Yes,23176,3830.8,501,120,1.0,Rural,Y
LN2411,Male,Yes,3+,Graduate,No,24529,3303.81,418,360,1.0,Urban,Y
LN2412,Female,Yes,3+,Not Graduate,No,12286,4480.75,523,120,1.0,Urban,Y
LN2413,Male,Yes,1,Not Graduate,Yes,23287,3461.75,239,360,1.0,Semiurban,N
LN2414,Female,Yes,1,Not Graduate,No,21314,3382.86,468,180,1.0,Urban,Y
LN2415,Female,No,0,Not Graduate,No,16216,8080.78,544,120,1.0,Rural,Y
LN2416,Female,Yes,2,Not Graduate,No,3495,1245.05,88,240,0.0,Semiurban,Y
LN2417,Female,No,3+,Graduate,No,23914,9706.0,211,240,1.0,Semiurban,Y
LN2418,Male,Yes,1,Graduate,No,15344,5549.32,170,240,1.0,Urban,Y
LN2419,Female,Yes,0,Not Graduate,No,5391,1829.24,448,240,0.0,Urban,N
LN2420,Male,Yes,3+,Graduate,No,17022,1312.15,311,240,0.0,Semiurban,N
LN2421,Male,Yes,1,Not Graduate,No,8645,5915.1,610,360,1.0,Rural,N
LN2422,Male,No,3+,Not Graduate,Yes,9998,6329.99,653,180,0.0,Urban,Y
LN2423,Male,No,0,Not Graduate,Yes,11054,530.26,178,360,1.0,Semiurban,Y
LN2424,Male,No,0,Graduate,No,3602,2430.02,589,120,1.0,Rural,N
LN2425,Male,No,3+,Graduate,No,4530,7954.62,405,180,1.0,Urban,Y
LN2426,Male,Yes,2,Not Graduate,Yes,10024,496.25,481,180,1.0,Semiurban,N
LN2427,Male,No,3+,Graduate,No,9607,8550.89,114,180,1.0,Semiurban,N
LN2428,Male,No,1,Graduate,Yes,18126,6581.62,267,180,1.0,Urban,Y
LN2429,Male,Yes,2,Not Graduate,Yes,19768,4344.23,612,240,1.0,Rural,Y
LN2430,Female,Yes,1,Graduate,Yes,16435,3464.33,476,120,1.0,Rural,Y
LN2431,Female,Yes,3+,Graduate,No,11124,192.49,123,180,1.0,Semiurban,Y
LN2432,Female,Yes,2,Not Graduate,No,24631,8252.15,509,180,0.0,Rural,Y
LN2433,Male,No,1,Not Graduate,No,17323,1427.22,474,240,1.0,Semiurban,N
LN2434,Female,No,3+,Graduate,Yes,22214,3095.42,241,360,1.0,Urban,N
LN2435,Female,Yes,3+,Not Graduate,Yes,9363,5691.07,238,360,1.0,Rural,Y
LN2436,Female,Yes,2,Graduate,Yes,4609,2459.93,61,360,1.0,Urban,Y
LN2437,Male,Yes,3+,Not Graduate,No,20070,4971.4,288,120,1.0,Semiurban,Y
LN2438,Male,No,0,Not Graduate,Yes,13982,8093.43,642,360,1.0,Urban,Y
LN2439,Male,No,1,Not Graduate,Yes,3050,4705.38,502,180,0.0,Rural,Y
